peak_id,Chr,Start,End
Tb927.9.1120,Tb927_09_v5.1,284347,284683
Tb927.9.1130,Tb927_09_v5.1,285555,286908
Tb927.9.1140,Tb927_09_v5.1,288833,290254
Tb927.9.1150,Tb927_09_v5.1,292246,292804
Tb927.9.1160,Tb927_09_v5.1,293269,293416
Tb927.9.1170,Tb927_09_v5.1,295689,297149
Tb927.9.1180,Tb927_09_v5.1,298627,300594
Tb927.9.1190,Tb927_09_v5.1,301316,306283
Tb927.9.1200,Tb927_09_v5.1,308169,309365
Tb927.9.1210,Tb927_09_v5.1,310590,311050
Tb927.9.1220,Tb927_09_v5.1,312442,312643
Tb927.9.1230,Tb927_09_v5.1,313767,314955
Tb927.9.1240,Tb927_09_v5.1,317271,318097
Tb927.9.1250,Tb927_09_v5.1,319052,320675
Tb927.9.1280,Tb927_09_v5.1,327681,329947
Tb927.9.1340,Tb927_09_v5.1,336034,338627
Tb927.9.1350,Tb927_09_v5.1,339078,340763
Tb927.9.1360,Tb927_09_v5.1,340976,342300
Tb927.9.1365,Tb927_09_v5.1,342573,342817
Tb927.9.1380,Tb927_09_v5.1,343678,344898
Tb927.9.1390,Tb927_09_v5.1,345293,345674
Tb927.9.1400,Tb927_09_v5.1,345923,347315
Tb927.9.1410,Tb927_09_v5.1,347439,349477
Tb927.9.1420,Tb927_09_v5.1,349936,350873
Tb927.9.1440,Tb927_09_v5.1,352474,355102
Tb927.9.1470,Tb927_09_v5.1,355266,355870
Tb927.9.1500,Tb927_09_v5.1,355988,357769
Tb927.9.1510,Tb927_09_v5.1,358345,360250
Tb927.9.1520,Tb927_09_v5.1,361293,361750
Tb927.9.1530,Tb927_09_v5.1,362121,364387
Tb927.9.1540,Tb927_09_v5.1,364532,366641
Tb927.9.1560,Tb927_09_v5.1,366847,368598
Tb927.9.1570,Tb927_09_v5.1,370167,371644
Tb927.9.1590,Tb927_09_v5.1,372144,372894
Tb927.9.1600,Tb927_09_v5.1,373299,379210
Tb927.9.1610,Tb927_09_v5.1,379357,380608
Tb927.9.1640,Tb927_09_v5.1,380739,381400
Tb927.9.1650,Tb927_09_v5.1,381548,382803
Tb927.9.1660,Tb927_09_v5.1,383077,383878
Tb927.9.1670,Tb927_09_v5.1,384481,386604
Tb927.9.1680,Tb927_09_v5.1,387106,387957
Tb927.9.1700,Tb927_09_v5.1,388869,390687
Tb927.9.1710,Tb927_09_v5.1,390717,392866
Tb927.9.1720,Tb927_09_v5.1,393031,394010
Tb927.9.1730,Tb927_09_v5.1,394148,396984
Tb927.9.1750,Tb927_09_v5.1,398214,412023
Tb927.9.1770,Tb927_09_v5.1,412832,422145
Tb927.9.1780,Tb927_09_v5.1,423747,425654
Tb927.9.1790,Tb927_09_v5.1,425961,426715
Tb927.9.1810,Tb927_09_v5.1,426840,427325
Tb927.9.1850,Tb927_09_v5.1,427505,428018
Tb927.9.1880,Tb927_09_v5.1,428360,430380
Tb927.9.1910,Tb927_09_v5.1,430505,431957
Tb927.9.1920,Tb927_09_v5.1,432130,433152
Tb927.9.1940,Tb927_09_v5.1,433505,436869
Tb927.9.1940,Tb927_09_v5.1,433505,436902
Tb927.9.1950,Tb927_09_v5.1,437021,438257
Tb927.9.1960,Tb927_09_v5.1,438942,439937
Tb927.9.1970,Tb927_09_v5.1,445801,447733
Tb927.9.1980,Tb927_09_v5.1,447862,450612
Tb927.9.2010,Tb927_09_v5.1,452651,454569
Tb9.NT.6,Tb927_09_v5.1,454688,454961
Tb927.9.2020,Tb927_09_v5.1,455116,455549
Tb927.9.2030,Tb927_09_v5.1,455760,458845
Tb927.9.2050,Tb927_09_v5.1,459039,460859
Tb927.9.2055,Tb927_09_v5.1,461197,461561
Tb927.9.2060,Tb927_09_v5.1,462247,463342
Tb927.9.2070,Tb927_09_v5.1,464282,465641
Tb927.9.2070,Tb927_09_v5.1,464282,466630
Tb927.9.2075,Tb927_09_v5.1,468518,477050
Tb927.9.2080,Tb927_09_v5.1,471072,474321
Tb927.9.2100,Tb927_09_v5.1,477536,479423
Tb927.9.2110,Tb927_09_v5.1,479635,480104
Tb927.9.2120,Tb927_09_v5.1,480226,481438
Tb927.9.2130,Tb927_09_v5.1,481674,482975
Tb927.9.2130,Tb927_09_v5.1,481674,486275
Tb927.9.2140,Tb927_09_v5.1,486401,490632
Tb927.9.2160,Tb927_09_v5.1,491113,492765
Tb927.9.2210,Tb927_09_v5.1,493083,494400
Tb927.9.2220,Tb927_09_v5.1,494575,496957
Tb927.9.2240,Tb927_09_v5.1,497097,501735
Tb927.9.2250,Tb927_09_v5.1,502385,503764
Tb927.9.2260,Tb927_09_v5.1,503987,505898
Tb927.9.2270,Tb927_09_v5.1,506069,508529
Tb927.9.2280,Tb927_09_v5.1,508629,509115
Tb927.9.2290,Tb927_09_v5.1,509504,510387
Tb927.9.2310,Tb927_09_v5.1,511126,512728
Tb927.9.2320,Tb927_09_v5.1,514064,515219
Tb927.9.2340,Tb927_09_v5.1,515425,515513
Tb927.9.2350,Tb927_09_v5.1,515806,519028
Tb927.9.2380,Tb927_09_v5.1,519262,519350
Tb927.9.2390,Tb927_09_v5.1,519986,521286
Tb927.9.2400,Tb927_09_v5.1,522080,522728
Tb927.9.2420,Tb927_09_v5.1,523545,524230
Tb927.9.2450,Tb927_09_v5.1,525735,527188
Tb927.9.2470,Tb927_09_v5.1,527919,531219
Tb927.9.2490,Tb927_09_v5.1,531330,533952
Tb927.9.2520,Tb927_09_v5.1,534063,560380
Tb927.9.2550,Tb927_09_v5.1,562605,566014
Tb927.9.2560,Tb927_09_v5.1,566108,568718
Tb927.9.2580,Tb927_09_v5.1,569009,570726
Tb927.9.2590,Tb927_09_v5.1,571532,575541
Tb927.9.2600,Tb927_09_v5.1,576423,578084
Tb927.9.2620,Tb927_09_v5.1,578208,580539
Tb927.9.2630,Tb927_09_v5.1,581190,587353
Tb927.9.2650,Tb927_09_v5.1,587513,590355
Tb927.9.2670,Tb927_09_v5.1,590541,592180
Tb927.9.2700,Tb927_09_v5.1,593199,594896
Tb927.9.2730,Tb927_09_v5.1,595335,600771
Tb927.9.2760,Tb927_09_v5.1,602468,604652
Tb927.9.2780,Tb927_09_v5.1,604776,606521
Tb927.9.2800,Tb927_09_v5.1,607134,608468
Tb927.9.2860,Tb927_09_v5.1,609471,610788
Tb927.9.2811,Tb927_09_v5.1,612532,613795
Tb927.9.2815,Tb927_09_v5.1,615553,616888
Tb927.9.2840,Tb927_09_v5.1,618629,619841
Tb927.9.2845,Tb927_09_v5.1,621583,622918
Tb927.9.2853,Tb927_09_v5.1,623837,626003
Tb927.9.2855,Tb927_09_v5.1,627746,629099
Tb927.9.2861,Tb927_09_v5.1,630705,632022
Tb927.9.2865,Tb927_09_v5.1,633765,635064
Tb927.9.2871,Tb927_09_v5.1,636804,638103
Tb927.9.2875,Tb927_09_v5.1,639843,641232
Tb927.9.2881,Tb927_09_v5.1,642973,644236
Tb927.9.2885,Tb927_09_v5.1,645988,648454
Tb927.9.2891,Tb927_09_v5.1,649309,653150
Tb927.9.2900,Tb927_09_v5.1,653904,662404
Tb927.9.2910,Tb927_09_v5.1,662684,663322
Tb927.9.2940,Tb927_09_v5.1,664323,666521
Tb09_snoRNA_0001,Tb927_09_v5.1,666599,666719
Tb927_09_v4.snoRNA.0054,Tb927_09_v5.1,666702,666810
Tb927_09_v4.snoRNA.0046,Tb927_09_v5.1,666849,666981
Tb927_09_v4.snoRNA.0107,Tb927_09_v5.1,666977,667043
Tb09_snoRNA_0005,Tb927_09_v5.1,667109,667229
Tb927_09_v4.snoRNA.0055,Tb927_09_v5.1,667212,667320
Tb927_09_v4.snoRNA.0047,Tb927_09_v5.1,667359,667491
Tb09_snoRNA_0008,Tb927_09_v5.1,667527,667569
Tb927.9.2980,Tb927_09_v5.1,668203,668504
Tb927.9.2990,Tb927_09_v5.1,669183,669912
Tb927.9.3000,Tb927_09_v5.1,670739,671319
Tb927.9.3010,Tb927_09_v5.1,671976,672298
Tb927.9.3030,Tb927_09_v5.1,672635,673787
Tb927.9.3080,Tb927_09_v5.1,674702,676078
Tb927.9.3100,Tb927_09_v5.1,676241,677813
Tb927.9.3120,Tb927_09_v5.1,678234,681374
Tb927.9.3130,Tb927_09_v5.1,681905,683620
Tb927.9.3170,Tb927_09_v5.1,685481,686312
Tb927.9.3260,Tb927_09_v5.1,690644,693083
Tb927.9.3280,Tb927_09_v5.1,693329,694483
Tb927.9.3290,Tb927_09_v5.1,696248,696760
Tb927.9.3340,Tb927_09_v5.1,696901,697411
Tb927.9.3350,Tb927_09_v5.1,697567,698945
Tb927.9.3360,Tb927_09_v5.1,699094,700262
Tb927.9.3370,Tb927_09_v5.1,700432,701215
Tb927.9.3390,Tb927_09_v5.1,701337,702886
Tb927.9.3400,Tb927_09_v5.1,702597,707350
Tb927.9.3410,Tb927_09_v5.1,707498,708049
Tb927.9.3440,Tb927_09_v5.1,708347,709448
Tb927.9.3460,Tb927_09_v5.1,710144,712556
Tb927.9.3470,Tb927_09_v5.1,712832,713814
Tb927.9.3480,Tb927_09_v5.1,713959,714708
Tb927.9.3490,Tb927_09_v5.1,714910,717388
Tb927.9.3530,Tb927_09_v5.1,717554,718021
Tb927.9.3540,Tb927_09_v5.1,718164,718658
Tb927.9.3550,Tb927_09_v5.1,718802,719170
Tb927.9.3560,Tb927_09_v5.1,719709,720990
Tb927.9.3580,Tb927_09_v5.1,721177,723131
Tb927.9.3590,Tb927_09_v5.1,723531,724421
Tb927.9.3600,Tb927_09_v5.1,724542,725504
Tb927.9.3620,Tb927_09_v5.1,725913,726646
Tb927.9.3630,Tb927_09_v5.1,727068,729270
Tb927.9.3640,Tb927_09_v5.1,729417,730703
Tb927.9.3650,Tb927_09_v5.1,730793,732907
Tb927.9.3670,Tb927_09_v5.1,733339,735038
Tb927.9.3680,Tb927_09_v5.1,735319,747457
Tb927.9.3750,Tb927_09_v5.1,740138,748495
Tb927.9.3760,Tb927_09_v5.1,748562,750183
Tb927.9.3770,Tb927_09_v5.1,750324,751059
Tb927.9.3780,Tb927_09_v5.1,751234,751856
Tb927.9.3800,Tb927_09_v5.1,752695,754594
Tb927.9.3820,Tb927_09_v5.1,754952,755855
Tb927.9.3840,Tb927_09_v5.1,756223,756712
Tb927.9.3850,Tb927_09_v5.1,756891,758029
Tb927.9.3860,Tb927_09_v5.1,758179,760795
Tb927.9.3870,Tb927_09_v5.1,760948,763100
Tb927.9.3880,Tb927_09_v5.1,763471,764636
Tb927.9.3920,Tb927_09_v5.1,764753,765489
Tb927.9.3930,Tb927_09_v5.1,765591,767589
Tb927.9.3970,Tb927_09_v5.1,768811,769767
Tb927.9.3990,Tb927_09_v5.1,771240,771922
Tb927.9.4000,Tb927_09_v5.1,772916,774076
Tb927.9.4040,Tb927_09_v5.1,775298,776254
Tb927.9.4050,Tb927_09_v5.1,776449,779547
Tb927.9.4080,Tb927_09_v5.1,780991,785784
Tb927.9.4130,Tb927_09_v5.1,785532,789953
Tb927.9.4190,Tb927_09_v5.1,790660,794074
Tb927.9.4200,Tb927_09_v5.1,793284,796522
Tb927.9.4207,Tb927_09_v5.1,797228,797541
Tb927.9.4210,Tb927_09_v5.1,797661,800028
Tb927.9.4227,Tb927_09_v5.1,800727,801040
Tb927.9.4230,Tb927_09_v5.1,801160,804382
Tb927.9.4250,Tb927_09_v5.1,804508,805917
Tb927.9.4290,Tb927_09_v5.1,806751,807713
Tb927.9.4300,Tb927_09_v5.1,808035,809973
Tb927.9.4310,Tb927_09_v5.1,810196,814153
Tb927.9.4350,Tb927_09_v5.1,814039,817377
Tb927.9.4360,Tb927_09_v5.1,817506,819351
Tb927.9.4370,Tb927_09_v5.1,819450,824114
Tb927.9.4390,Tb927_09_v5.1,824269,825851
Tb927.9.4420,Tb927_09_v5.1,826088,827375
Tb927.9.4440,Tb927_09_v5.1,828020,829820
Tb927.9.4450,Tb927_09_v5.1,829925,831931
Tb927.9.4500,Tb927_09_v5.1,834028,836852
Tb927.9.4520,Tb927_09_v5.1,837280,838968
Tb927.9.4530,Tb927_09_v5.1,839599,842856
Tb927.9.4550,Tb927_09_v5.1,843196,844370
Tb927.9.4560,Tb927_09_v5.1,844683,847797
Tb927.9.4570,Tb927_09_v5.1,848829,849620
Tb927.9.4620,Tb927_09_v5.1,850844,852424
Tb927.9.4630,Tb927_09_v5.1,852795,856879
Tb927.9.4640,Tb927_09_v5.1,857057,862054
Tb927.9.4660,Tb927_09_v5.1,862609,864505
Tb927.9.4680,Tb927_09_v5.1,864633,866164
Tb927.9.4750,Tb927_09_v5.1,866987,867413
Tb927.9.4755,Tb927_09_v5.1,867880,868746
Tb927.9.4760,Tb927_09_v5.1,868912,870056
Tb927.9.4810,Tb927_09_v5.1,872067,873054
Tb927.9.4820,Tb927_09_v5.1,873324,876015
Tb927.9.4840,Tb927_09_v5.1,876283,878842
Tb927.9.4850,Tb927_09_v5.1,877411,880468
Tb927.9.4900,Tb927_09_v5.1,887830,891698
Tb927.9.4910,Tb927_09_v5.1,892147,893472
Tb927.9.4920,Tb927_09_v5.1,893618,894317
Tb927.9.4930,Tb927_09_v5.1,894449,895996
Tb927.9.4940,Tb927_09_v5.1,896117,897292
Tb927.9.4950,Tb927_09_v5.1,897433,898806
Tb927.9.4960,Tb927_09_v5.1,898916,899372
Tb927.9.4990,Tb927_09_v5.1,899703,900502
Tb927.9.5000,Tb927_09_v5.1,900567,901583
Tb927.9.5020,Tb927_09_v5.1,901791,903301
Tb927.9.5040,Tb927_09_v5.1,903438,908393
Tb927.9.5100,Tb927_09_v5.1,908534,911464
Tb927.9.5150,Tb927_09_v5.1,912888,913368
Tb927.9.5170,Tb927_09_v5.1,914288,916291
Tb927.9.5190,Tb927_09_v5.1,916676,918365
Tb927.9.5210,Tb927_09_v5.1,918570,920461
Tb927.9.5220,Tb927_09_v5.1,920585,920998
Tb927.9.5240,Tb927_09_v5.1,922225,925346
Tb927.9.5260,Tb927_09_v5.1,925468,927200
Tb927.9.5300,Tb927_09_v5.1,927625,929332
Tb927.9.5320,Tb927_09_v5.1,929776,931739
Tb927.9.5330,Tb927_09_v5.1,932214,933693
Tb927.9.5350,Tb927_09_v5.1,933877,935228
Tb927.9.5370,Tb927_09_v5.1,935576,936709
Tb927.9.5380,Tb927_09_v5.1,936803,939901
Tb927.9.5390,Tb927_09_v5.1,939934,940609
Tb927.9.5410,Tb927_09_v5.1,942073,943478
Tb927.9.5440,Tb927_09_v5.1,943620,945152
Tb927.9.5460,Tb927_09_v5.1,945352,948671
Tb927.9.5490,Tb927_09_v5.1,950723,953137
Tb9.NT.32,Tb927_09_v5.1,953826,954154
Tb927.9.5520,Tb927_09_v5.1,954285,958411
Tb927.9.5590,Tb927_09_v5.1,960738,964849
Tb927.9.5620,Tb927_09_v5.1,965572,969926
Tb927.9.5630,Tb927_09_v5.1,970088,971733
Tb927.9.5650,Tb927_09_v5.1,971854,972768
Tb927.9.5680,Tb927_09_v5.1,972883,975811
Tb927.9.5690,Tb927_09_v5.1,975972,976569
Tb927.9.5700,Tb927_09_v5.1,976693,983694
Tb927.9.5710,Tb927_09_v5.1,983702,984997
Tb927.9.5730,Tb927_09_v5.1,985296,986668
Tb927.9.5770,Tb927_09_v5.1,987586,988802
Tb927.9.5800,Tb927_09_v5.1,988999,989919
Tb927.9.5860,Tb927_09_v5.1,989833,991245
Tb927.9.5880,Tb927_09_v5.1,991501,992996
Tb927.9.5880,Tb927_09_v5.1,991773,992996
Tb927.9.5890,Tb927_09_v5.1,993213,994651
Tb927.9.5900,Tb927_09_v5.1,995152,999575
Tb927.9.5960,Tb927_09_v5.1,1000456,1002149
Tb927.9.6010,Tb927_09_v5.1,1002279,1004247
Tb927.9.6040,Tb927_09_v5.1,1004611,1006251
Tb927.9.6060,Tb927_09_v5.1,1006488,1008231
Tb927.9.6070,Tb927_09_v5.1,1008345,1009269
Tb927.9.6090,Tb927_09_v5.1,1010112,1011594
Tb9.NT.34,Tb927_09_v5.1,1011755,1012061
Tb927.9.6100,Tb927_09_v5.1,1012853,1014409
Tb927.9.6110,Tb927_09_v5.1,1014493,1017643
Tb927.9.6130,Tb927_09_v5.1,1017890,1019867
Tb927.9.6150,Tb927_09_v5.1,1019993,1022819
Tb927.9.6160,Tb927_09_v5.1,1023124,1026828
Tb927.9.6210,Tb927_09_v5.1,1026936,1028446
Tb927.9.6250,Tb927_09_v5.1,1029394,1031099
Tb927.9.6270,Tb927_09_v5.1,1031211,1033035
Tb927.9.6290,Tb927_09_v5.1,1033169,1035081
Tb927.9.6310,Tb927_09_v5.1,1035443,1039153
Tb927.9.6320,Tb927_09_v5.1,1039279,1040549
Tb927.9.6350,Tb927_09_v5.1,1040682,1041921
Tb927.9.6360,Tb927_09_v5.1,1043299,1044910
Tb927.9.6370,Tb927_09_v5.1,1045317,1047207
Tb927.9.6380,Tb927_09_v5.1,1047312,1049228
Tb927.9.6390,Tb927_09_v5.1,1049388,1050030
Tb927.9.6410,Tb927_09_v5.1,1050535,1053548
Tb927.9.6420,Tb927_09_v5.1,1053669,1054616
Tb927.9.6430,Tb927_09_v5.1,1054971,1058219
Tb927.9.6440,Tb927_09_v5.1,1058354,1058976
Tb927.9.6450,Tb927_09_v5.1,1059135,1060661
Tb927.9.6460,Tb927_09_v5.1,1061152,1066015
Tb927.9.6470,Tb927_09_v5.1,1066142,1067205
Tb927.9.6510,Tb927_09_v5.1,1068853,1072621
Tb927.9.6530,Tb927_09_v5.1,1072733,1076750
Tb927.9.6560,Tb927_09_v5.1,1076923,1080180
Tb927.9.6570,Tb927_09_v5.1,1081133,1083015
Tb927.9.6580,Tb927_09_v5.1,1084480,1086833
Tb927.9.6620,Tb927_09_v5.1,1086998,1088271
Tb927.9.6650,Tb927_09_v5.1,1088463,1090489
Tb927.9.6660,Tb927_09_v5.1,1090318,1092245
Tb927.9.6670,Tb927_09_v5.1,1092488,1100226
Tb927.9.6710,Tb927_09_v5.1,1100508,1105002
Tb927.9.6720,Tb927_09_v5.1,1105156,1106255
Tb927.9.6730,Tb927_09_v5.1,1107115,1109031
Tb927.9.6760,Tb927_09_v5.1,1111498,1112430
Tb927.9.6830,Tb927_09_v5.1,1113126,1124181
Tb927.9.6855,Tb927_09_v5.1,1125038,1125728
Tb927.9.6870,Tb927_09_v5.1,1125898,1126375
Tb927.9.6880,Tb927_09_v5.1,1126685,1128861
Tb927.9.6890,Tb927_09_v5.1,1129032,1129242
Tb927.9.6910,Tb927_09_v5.1,1130225,1130737
Tb927.9.6920,Tb927_09_v5.1,1130848,1132450
Tb927.9.6940,Tb927_09_v5.1,1132713,1134504
Tb927.9.6960,Tb927_09_v5.1,1134761,1135825
Tb927.9.7000,Tb927_09_v5.1,1137418,1138323
Tb927.9.7020,Tb927_09_v5.1,1138542,1139235
Tb927.9.7030,Tb927_09_v5.1,1139530,1144502
Tb927.9.7040,Tb927_09_v5.1,1144697,1146262
Tb927.9.7060,Tb927_09_v5.1,1146744,1147641
Tb927.9.7070,Tb927_09_v5.1,1147838,1148845
Tb927.9.7080,Tb927_09_v5.1,1148955,1149525
Tb927.9.7090,Tb927_09_v5.1,1149759,1150955
Tb927.9.7100,Tb927_09_v5.1,1151250,1152781
Tb927.9.7110,Tb927_09_v5.1,1153106,1155179
Tb927.9.7150,Tb927_09_v5.1,1156513,1160292
Tb927.9.7160,Tb927_09_v5.1,1160408,1161271
Tb927.9.7170,Tb927_09_v5.1,1161400,1162890
Tb927.9.7180,Tb927_09_v5.1,1163233,1168367
Tb927.9.7190,Tb927_09_v5.1,1168785,1170676
Tb927.9.7200,Tb927_09_v5.1,1170799,1171800
Tb927.9.7210,Tb927_09_v5.1,1172082,1174328
Tb927.9.7230,Tb927_09_v5.1,1174690,1175323
Tb927.9.7250,Tb927_09_v5.1,1175760,1176658
Tb927.9.7260,Tb927_09_v5.1,1176759,1177974
Tb927.9.7270,Tb927_09_v5.1,1178430,1181554
Tb927.9.7285,Tb927_09_v5.1,1181657,1183630
Tb927.9.7290,Tb927_09_v5.1,1182192,1185593
Tb927.9.7310,Tb927_09_v5.1,1187924,1189094
Tb927.9.7320,Tb927_09_v5.1,1189973,1191096
Tb927.9.7330,Tb927_09_v5.1,1191256,1192692
Tb927.9.7340,Tb927_09_v5.1,1196290,1199414
Tb927.9.7350,Tb927_09_v5.1,1199828,1201798
Tb927.9.7370,Tb927_09_v5.1,1205267,1206086
Tb927.9.7380,Tb927_09_v5.1,1207073,1209034
Tb927.9.7390,Tb927_09_v5.1,1209845,1211015
Tb927.9.7400,Tb927_09_v5.1,1211894,1213017
Tb927.9.7410,Tb927_09_v5.1,1213178,1214614
Tb927.9.7420,Tb927_09_v5.1,1218338,1219130
Tb927.9.7430,Tb927_09_v5.1,1220149,1224064
Tb927.9.7470,Tb927_09_v5.1,1225730,1229452
Tb927.9.7480,Tb927_09_v5.1,1229580,1232260
Tb927.9.7500,Tb927_09_v5.1,1232358,1234025
Tb927.9.7520,Tb927_09_v5.1,1233878,1236274
Tb927.9.7540,Tb927_09_v5.1,1236890,1241848
Tb927.9.7550,Tb927_09_v5.1,1242701,1244537
Tb927.9.7580,Tb927_09_v5.1,1244685,1246629
Tb927.9.7590,Tb927_09_v5.1,1246804,1247501
Tb927.9.7620,Tb927_09_v5.1,1248186,1248880
Tb927.9.7650,Tb927_09_v5.1,1249009,1250357
Tb927.9.7670,Tb927_09_v5.1,1251063,1251807
Tb927.9.7690,Tb927_09_v5.1,1253939,1260092
Tb927.9.7700,Tb927_09_v5.1,1260264,1262976
Tb927.9.7710,Tb927_09_v5.1,1263125,1263843
Tb927.9.7720,Tb927_09_v5.1,1264908,1269089
Tb927.9.7740,Tb927_09_v5.1,1269277,1272061
Tb927.9.7760,Tb927_09_v5.1,1272659,1275540
Tb927.9.7770,Tb927_09_v5.1,1275597,1276738
Tb927.9.7800,Tb927_09_v5.1,1276864,1277898
Tb927.9.7810,Tb927_09_v5.1,1278009,1279149
Tb927.9.7820,Tb927_09_v5.1,1279296,1281730
Tb927.9.7830,Tb927_09_v5.1,1284933,1285750
Tb927.9.7850,Tb927_09_v5.1,1294840,1296294
Tb927.9.7860,Tb927_09_v5.1,1296555,1298476
Tb927.9.7870,Tb927_09_v5.1,1301113,1302055
Tb927.9.7880,Tb927_09_v5.1,1302319,1303210
Tb927.9.7890,Tb927_09_v5.1,1304980,1306679
Tb927.9.7900,Tb927_09_v5.1,1306910,1307865
Tb927.9.7910,Tb927_09_v5.1,1308128,1309013
Tb927.9.7920,Tb927_09_v5.1,1310767,1312424
Tb927.9.7930,Tb927_09_v5.1,1312655,1313610
Tb927.9.7940,Tb927_09_v5.1,1313873,1314758
Tb927.9.7950,Tb927_09_v5.1,1316501,1319347
Tb927.9.7960,Tb927_09_v5.1,1319591,1320491
Tb927.9.7980,Tb927_09_v5.1,1322256,1323536
Tb927.9.8000,Tb927_09_v5.1,1323494,1324735
Tb927.9.8030,Tb927_09_v5.1,1324857,1327309
Tb927.9.8040,Tb927_09_v5.1,1327427,1331393
Tb927.9.8050,Tb927_09_v5.1,1330626,1333325
Tb927.9.8060,Tb927_09_v5.1,1333496,1335593
Tb927.9.8070,Tb927_09_v5.1,1335802,1336524
Tb927.9.8100,Tb927_09_v5.1,1336673,1337332
Tb927.9.8130,Tb927_09_v5.1,1337476,1338300
Tb927.9.8160,Tb927_09_v5.1,1339367,1341012
Tb927.9.8180,Tb927_09_v5.1,1341162,1344438
Tb927.9.8190,Tb927_09_v5.1,1344578,1345744
Tb927.9.8200,Tb927_09_v5.1,1345947,1348395
Tb927.9.8210,Tb927_09_v5.1,1348496,1349768
Tb927.9.8240,Tb927_09_v5.1,1349900,1352020
Tb927.9.8250,Tb927_09_v5.1,1352254,1353666
Tb927.9.8260,Tb927_09_v5.1,1354300,1355398
Tb927.9.8290,Tb927_09_v5.1,1355856,1356539
Tb927.9.8320,Tb927_09_v5.1,1356689,1358196
Tb927.9.8330,Tb927_09_v5.1,1358641,1360351
Tb927.9.8350,Tb927_09_v5.1,1362357,1364524
Tb927.9.8370,Tb927_09_v5.1,1364677,1366131
Tb927.9.8380,Tb927_09_v5.1,1366244,1367409
Tb927.9.8400,Tb927_09_v5.1,1367882,1370321
Tb927.9.8410,Tb927_09_v5.1,1370467,1373184
Tb927.9.8420,Tb927_09_v5.1,1373359,1374120
Tb927.9.8450,Tb927_09_v5.1,1374249,1375219
Tb927.9.8490,Tb927_09_v5.1,1375330,1376774
Tb927.9.8500,Tb927_09_v5.1,1376898,1378232
Tb927.9.8510,Tb927_09_v5.1,1378346,1380812
Tb927.9.8520,Tb927_09_v5.1,1380966,1382279
Tb927.9.8540,Tb927_09_v5.1,1382910,1386163
Tb927.9.8550,Tb927_09_v5.1,1386386,1387086
Tb927.9.8570,Tb927_09_v5.1,1388062,1388549
Tb927.9.8580,Tb927_09_v5.1,1388660,1389242
Tb927.9.8610,Tb927_09_v5.1,1389373,1392000
Tb927.9.8620,Tb927_09_v5.1,1392135,1396040
Tb927.9.8650,Tb927_09_v5.1,1396167,1397201
Tb927.9.8655,Tb927_09_v5.1,1397731,1398415
Tb927.9.8670,Tb927_09_v5.1,1398552,1400933
Tb927.9.8680,Tb927_09_v5.1,1401264,1402131
Tb927.9.8700,Tb927_09_v5.1,1402455,1403597
Tb927.9.8710,Tb927_09_v5.1,1403723,1404353
Tb927.9.8720,Tb927_09_v5.1,1404964,1406145
Tb927.9.8740,Tb927_09_v5.1,1407177,1410347
Tb927.9.8760,Tb927_09_v5.1,1411121,1418239
Tb927.9.8780,Tb927_09_v5.1,1418337,1420019
Tb927.9.8810,Tb927_09_v5.1,1420204,1420794
Tb927.9.8815,Tb927_09_v5.1,1421016,1421523
Tb927.9.8820,Tb927_09_v5.1,1421647,1425265
Tb927.9.8850,Tb927_09_v5.1,1425514,1426700
Tb927.9.8880,Tb927_09_v5.1,1426802,1428214
Tb927.9.8905,Tb927_09_v5.1,1429308,1431807
Tb927.9.8950,Tb927_09_v5.1,1437857,1439396
Tb927.9.8990,Tb927_09_v5.1,1440408,1441511
Tb927.9.9000,Tb927_09_v5.1,1441642,1443006
Tb927.9.9010,Tb927_09_v5.1,1443136,1445116
Tb927.9.9020,Tb927_09_v5.1,1445240,1446463
Tb927.9.9030,Tb927_09_v5.1,1446591,1448353
Tb927.9.9060,Tb927_09_v5.1,1448487,1449344
Tb927.9.9080,Tb927_09_v5.1,1449468,1450621
Tb927.9.9090,Tb927_09_v5.1,1450941,1452136
Tb927.9.9100,Tb927_09_v5.1,1452677,1452981
Tb927.9.9115,Tb927_09_v5.1,1453156,1453887
Tb927.9.9120,Tb927_09_v5.1,1454004,1454885
Tb927.9.9140,Tb927_09_v5.1,1455049,1456615
Tb927.9.9150,Tb927_09_v5.1,1456826,1458196
Tb927.9.9160,Tb927_09_v5.1,1459170,1461088
Tb927.9.9170,Tb927_09_v5.1,1461396,1462638
Tb927.9.9180,Tb927_09_v5.1,1462784,1464605
Tb927.9.9190,Tb927_09_v5.1,1464909,1467086
Tb927.9.9200,Tb927_09_v5.1,1467447,1468902
Tb927.9.9210,Tb927_09_v5.1,1469084,1469521
Tb927.9.9220,Tb927_09_v5.1,1469729,1471579
Tb927.9.9230,Tb927_09_v5.1,1472026,1472637
Tb927.9.9260,Tb927_09_v5.1,1472769,1473797
Tb927.9.9270,Tb927_09_v5.1,1473979,1475752
Tb927.9.9280,Tb927_09_v5.1,1476045,1477767
Tb927.9.9290,Tb927_09_v5.1,1477909,1480450
Tb927.9.9300,Tb927_09_v5.1,1480915,1484065
Tb927.9.9310,Tb927_09_v5.1,1484178,1487243
Tb927.9.9320,Tb927_09_v5.1,1488137,1490096
Tb927.9.9370,Tb927_09_v5.1,1492194,1496878
